"filename", "language", "TypeScript", "JSON with Comments", "YAML", "JSON", "Vue", "Markdown", "CSS", "HTML", "JavaScript", "TypeScript JSX", "Skill", "SCSS", "JavaScript JSX", "comment", "blank", "total"
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\LocalIndexedDb.ts", "TypeScript", -276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -40, -331
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\StoreWithStatus.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -31
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\TLLocalSyncClient.test.ts", "TypeScript", -143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -24, -175
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\TLLocalSyncClient.ts", "TypeScript", -280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -42, -395
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\alerts.ts", "TypeScript", -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4, -32
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\sync\hardReset.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -4, -22
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\utils\uniq.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -15
"e:\enLearn\packages\tldraw-vue\packages\editor\src\lib\watermarks.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -9
"e:\enLearn\packages\tldraw-vue\packages\editor\src\version.ts", "TypeScript", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -10
"e:\enLearn\packages\tldraw-vue\packages\editor\src\vue-core.ts", "TypeScript", -129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -132
"e:\enLearn\packages\tldraw-vue\packages\editor\tsconfig.json", "JSON with Comments", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -27
"e:\enLearn\packages\tldraw-vue\packages\editor\vitest.config.ts", "TypeScript", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, -27
"e:\enLearn\packages\tldraw-vue\packages\pro\README.md", "Markdown", 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -9, -30
"e:\enLearn\packages\tldraw-vue\packages\pro\package.json", "JSON", 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -34
"e:\enLearn\packages\tldraw-vue\packages\state-react\DOCS.md", "Markdown", 0, 0, 0, 0, 0, -602, 0, 0, 0, 0, 0, 0, 0, 0, -218, -820
"e:\enLearn\packages\tldraw-vue\packages\state-react\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"e:\enLearn\packages\tldraw-vue\packages\state-react\README.md", "Markdown", 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -17, -34
"e:\enLearn\packages\tldraw-vue\packages\state-react\api-extractor.json", "JSON", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\enLearn\packages\tldraw-vue\packages\state-react\api-report.api.md", "Markdown", 0, 0, 0, 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, -15, -45
"e:\enLearn\packages\tldraw-vue\packages\state-react\package.json", "JSON", 0, 0, 0, -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -72
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\index.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\track.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -146, 0, 0, 0, -1, -46, -193
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\track.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -93, -6, -124
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useAtom.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, -1, -9, -52
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useAtom.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -3, -36
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useComputed.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, 0, 0, 0, 0, -22, -118
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useComputed.ts", "TypeScript", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -3, -92
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useQuickReactor.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -311, 0, 0, 0, -17, -78, -406
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useQuickReactor.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -2, -55
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useReactor.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -97, 0, 0, 0, -6, -26, -129
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useReactor.ts", "TypeScript", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -2, -94
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useStateTracking.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -123, 0, 0, 0, -3, -33, -159
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useStateTracking.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -10, -86
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useValue.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -174, 0, 0, 0, -5, -31, -210
"e:\enLearn\packages\tldraw-vue\packages\state-react\src\lib\useValue.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -7, -109
"e:\enLearn\packages\tldraw-vue\packages\state-react\tsconfig.json", "JSON with Comments", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8
"e:\enLearn\packages\tldraw-vue\packages\state-react\vitest.config.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -7
"e:\enLearn\packages\tldraw-vue\packages\state\ARCHITECTURE.md", "Markdown", 0, 0, 0, 0, 0, -211, 0, 0, 0, 0, 0, 0, 0, 0, -72, -283
"e:\enLearn\packages\tldraw-vue\packages\state\DOCS.md", "Markdown", 0, 0, 0, 0, 0, -382, 0, 0, 0, 0, 0, 0, 0, 0, -182, -564
"e:\enLearn\packages\tldraw-vue\packages\state\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"e:\enLearn\packages\tldraw-vue\packages\state\README.md", "Markdown", 0, 0, 0, 0, 0, -202, 0, 0, 0, 0, 0, 0, 0, 0, -95, -297
"e:\enLearn\packages\tldraw-vue\packages\state\SPEC.md", "Markdown", 0, 0, 0, 0, 0, -130, 0, 0, 0, 0, 0, 0, 0, 0, -39, -169
"e:\enLearn\packages\tldraw-vue\packages\state\api-extractor.json", "JSON", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\enLearn\packages\tldraw-vue\packages\state\api-report.api.md", "Markdown", 0, 0, 0, 0, 0, -166, 0, 0, 0, 0, 0, 0, 0, 0, -42, -208
"e:\enLearn\packages\tldraw-vue\packages\state\docs-ordering.json", "JSON", 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\tldraw-vue\packages\state\package.json", "JSON", 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -63
"e:\enLearn\packages\tldraw-vue\packages\state\src\index.ts", "TypeScript", -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -42
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\ArraySet.ts", "TypeScript", -116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -130, -36, -282
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\Atom.ts", "TypeScript", -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -180, -29, -292
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\Computed.ts", "TypeScript", -295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -338, -50, -683
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\EffectScheduler.ts", "TypeScript", -143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -192, -31, -366
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\HistoryBuffer.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -95, -20, -162
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\ArraySet.test.ts", "TypeScript", -157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -51, -215
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\EffectScheduler.test.ts", "TypeScript", -309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -91, -404
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\HistoryBuffer.test.ts", "TypeScript", -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15, -74
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\atom.test.ts", "TypeScript", -149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -51, -204
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\capture.test.ts", "TypeScript", -265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -80, -360
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\computed.test.ts", "TypeScript", -242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -86, -337
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\debug.test.ts", "TypeScript", -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -22, -85
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\deferAsyncEffects.test.ts", "TypeScript", -183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -44, -233
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\errors.test.ts", "TypeScript", -148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -38, -194
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\fuzz.tlstate.test.ts", "TypeScript", -336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -36, -376
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\guards.test.ts", "TypeScript", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -8, -50
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\helpers.test.ts", "TypeScript", -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -36, -157
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\history.test.ts", "TypeScript", -390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -122, -525
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\localStorageAtom.test.ts", "TypeScript", -195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -59, -264
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\propagation.test.ts", "TypeScript", -212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -59, -280
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\__tests__\transactions.test.ts", "TypeScript", -197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -41, -243
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\capture.ts", "TypeScript", -147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105, -25, -277
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\constants.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -1, -27
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\helpers.ts", "TypeScript", -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -167, -15, -236
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\isComputed.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -1, -21
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\isSignal.ts", "TypeScript", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -2, -35
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\localStorageAtom.ts", "TypeScript", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -11, -88
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\transactions.ts", "TypeScript", -191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -215, -46, -452
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\types.ts", "TypeScript", -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -190, -13, -229
"e:\enLearn\packages\tldraw-vue\packages\state\src\lib\warnings.ts", "TypeScript", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -2, -59
"e:\enLearn\packages\tldraw-vue\packages\state\tsconfig.json", "JSON with Comments", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8
"e:\enLearn\packages\tldraw-vue\packages\state\vitest.config.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -7
"e:\enLearn\packages\tldraw-vue\packages\store\DOCS.md", "Markdown", 0, 0, 0, 0, 0, -579, 0, 0, 0, 0, 0, 0, 0, 0, -212, -791
"e:\enLearn\packages\tldraw-vue\packages\store\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"e:\enLearn\packages\tldraw-vue\packages\store\README.md", "Markdown", 0, 0, 0, 0, 0, -231, 0, 0, 0, 0, 0, 0, 0, 0, -136, -367
"e:\enLearn\packages\tldraw-vue\packages\store\SPEC.md", "Markdown", 0, 0, 0, 0, 0, -180, 0, 0, 0, 0, 0, 0, 0, 0, -60, -240
"e:\enLearn\packages\tldraw-vue\packages\store\api-extractor.json", "JSON", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\enLearn\packages\tldraw-vue\packages\store\api-report.api.md", "Markdown", 0, 0, 0, 0, 0, -627, 0, 0, 0, 0, 0, 0, 0, 0, -79, -706
"e:\enLearn\packages\tldraw-vue\packages\store\package.json", "JSON", 0, 0, 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -62
"e:\enLearn\packages\tldraw-vue\packages\store\setupTests.js", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -2
"e:\enLearn\packages\tldraw-vue\packages\store\src\index.ts", "TypeScript", -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -78
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\AtomMap.test.ts", "TypeScript", -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -97, -595
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\AtomMap.ts", "TypeScript", -145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -247, -25, -417
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\AtomSet.test.ts", "TypeScript", -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -21, -117
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\AtomSet.ts", "TypeScript", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -3, -53
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\BaseRecord.test.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -33
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\BaseRecord.ts", "TypeScript", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -122, -5, -137
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\ImmutableMap.test.ts", "TypeScript", -120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -25, -147
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\ImmutableMap.ts", "TypeScript", -787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -243, -130, -1160
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\IncrementalSetConstructor.test.ts", "TypeScript", -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -22, -107
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\IncrementalSetConstructor.ts", "TypeScript", -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -117, -11, -188
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\RecordType.test.ts", "TypeScript", -179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -36, -217
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\RecordType.ts", "TypeScript", -115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -240, -25, -380
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\RecordsDiff.test.ts", "TypeScript", -122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -27, -151
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\RecordsDiff.ts", "TypeScript", -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -174, -14, -274
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\Store.test.ts", "TypeScript", -618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -136, -768
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\Store.ts", "TypeScript", -609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -738, -119, -1466
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreListeners.test.ts", "TypeScript", -365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -83, -463
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreQueries.test.ts", "TypeScript", -582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -184, -780
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreQueries.ts", "TypeScript", -369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -251, -58, -678
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreSchema.test.ts", "TypeScript", -918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -125, -1065
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreSchema.ts", "TypeScript", -363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -419, -33, -815
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreSideEffects.test.ts", "TypeScript", -494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -113, -629
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\StoreSideEffects.ts", "TypeScript", -214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -446, -31, -691
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\devFreeze.test.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -21, -112
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\devFreeze.ts", "TypeScript", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -8, -53
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\executeQuery.test.ts", "TypeScript", -1145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -97, -210, -1452
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\executeQuery.ts", "TypeScript", -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, -18, -190
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\isDev.ts", "TypeScript", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -21
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\migrate.test.ts", "TypeScript", -326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -48, -378
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\migrate.ts", "TypeScript", -263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -253, -42, -558
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\setUtils.test.ts", "TypeScript", -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14, -65
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\setUtils.ts", "TypeScript", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -8, -88
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\test\recordStoreFuzzing.test.ts", "TypeScript", -467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -37, -512
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\test\testSchema.v0.ts", "TypeScript", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -84
"e:\enLearn\packages\tldraw-vue\packages\store\src\lib\test\testSchema.v1.ts", "TypeScript", -204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -19, -226
"e:\enLearn\packages\tldraw-vue\packages\store\tsconfig.json", "JSON with Comments", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8
"e:\enLearn\packages\tldraw-vue\packages\store\vitest.config.ts", "TypeScript", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -15
"e:\enLearn\packages\tldraw-vue\packages\tlschema\DOCS.md", "Markdown", 0, 0, 0, 0, 0, -530, 0, 0, 0, 0, 0, 0, 0, 0, -153, -683
"e:\enLearn\packages\tldraw-vue\packages\tlschema\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"e:\enLearn\packages\tldraw-vue\packages\tlschema\README.md", "Markdown", 0, 0, 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, -38, -100
"e:\enLearn\packages\tldraw-vue\packages\tlschema\api-extractor.json", "JSON", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\enLearn\packages\tldraw-vue\packages\tlschema\api-report.api.md", "Markdown", 0, 0, 0, 0, 0, -1622, 0, 0, 0, 0, 0, 0, 0, 0, -276, -1898
"e:\enLearn\packages\tldraw-vue\packages\tlschema\package.json", "JSON", 0, 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -66
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\TLStore.test.ts", "TypeScript", -530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -98, -650
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\TLStore.ts", "TypeScript", -203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -340, -29, -572
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\__tests__\migrationTestUtils.ts", "TypeScript", -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -47
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\assets\TLBaseAsset.ts", "TypeScript", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -90, -5, -125
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\assets\TLBookmarkAsset.ts", "TypeScript", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, -7, -100
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\assets\TLImageAsset.ts", "TypeScript", -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -7, -156
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\assets\TLVideoAsset.ts", "TypeScript", -100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -7, -176
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\bindings\TLArrowBinding.ts", "TypeScript", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -136, -7, -186
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\bindings\TLBaseBinding.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -150, -5, -190
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\createPresenceStateDerivation.test.ts", "TypeScript", -144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -25, -172
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\createPresenceStateDerivation.ts", "TypeScript", -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, -8, -155
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\createTLSchema.test.ts", "TypeScript", -147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -31, -182
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\createTLSchema.ts", "TypeScript", -189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -232, -17, -438
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\index.ts", "TypeScript", -330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -4, -365
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\migrations.test.ts", "TypeScript", -2475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -302, -2798
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLColor.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -4, -73
